video_id,title,description,published_at,view_count,like_count,dislike_count,comment_count,Month
LNhwR6QJCls,"Shady 2.0 Boys (Detroit) by Eminem, Slaughterhouse, and Yelawolf | Eminem","SUBSCRIBE: http://bit.ly/11n9ByB

Eminem, Slaughterhouse, and Yelawolf perform at the Brisk Bodega Event

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Shady 2.0 Boys (Detroit) by Eminem, Slaughterhouse, and Yelawolf | Eminem
http://www.youtube.com/user/EminemMusic",2013-02-08 18:18:49+00:00,2039602,29572,0,2175,2
W1aIpTGD_z0,Eminem - Detroit Rubber - Season 1 Trailer,"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Detroit Rubber - Season 1 Trailer © 2013 Interscope",2013-02-05 14:55:07+00:00,1875649,14811,0,1623,2
tWUQaM30mfQ,Shady Records Hot 97 Summer Jam BBQ | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Join the Shady Records Hot 97 Summer Jam BBQ

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Shady Records Hot 97 Summer Jam BBQ | Eminem
http://www.youtube.com/user/EminemMusic",2012-06-08 18:40:27+00:00,207267,1396,0,210,6
ZAztrprK5Ds,Shady 2.0 SXSW | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Shady 2.0 SXSW Showcase

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Shady 2.0 SXSW | Eminem
http://www.youtube.com/user/EminemMusic",2012-03-22 01:21:46+00:00,160029,2038,0,161,3
y3-bgEZklpc,Shady Records Cypher 2011 | Behind The Scenes | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

BET Hip Hop Awards, Shady Records Cypher, Behind the Scenes.  Eminem, Yelawolf & Slaughterhouse

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Shady Records Cypher 2011 | Behind The Scenes | Eminem
http://www.youtube.com/user/EminemMusic",2011-10-12 08:11:14+00:00,562100,4091,0,655,10
uUfA9AtQvMc,Bad Meets Evil Meets Europe Part 4 | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Bad Meets Evil Meets Europe Part 4

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Bad Meets Evil Meets Europe Part 4 | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-09-12 15:15:20+00:00,205914,2814,0,258,9
v4WUzlm0j4c,Lighters by Bad Meets Evil ft. Bruno Mars | Behind The Scenes | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Bad Meets Evil - """"Lighters"""" Behind The Scenes ft. Bruno Mars

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Lighters by Bad Meets Evil ft. Bruno Mars | Behind The Scenes | Eminem
http://www.youtube.com/user/EminemMusic",2011-09-12 06:37:34+00:00,324267,4131,0,549,9
4tAthpEUMpw,Bad Meets Evil Meets Europe Part 3 | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Bad Meets Evil Part 3

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Bad Meets Evil Meets Europe Part 3 | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-09-06 18:03:22+00:00,267209,2427,0,270,9
LLSlRTTg_e4,Bad Meets Evil Meets Europe Part 2 | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Bad Meets Evil Meets Europe Part 2

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Bad Meets Evil Meets Europe Part 2 | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-09-03 09:48:06+00:00,328438,3212,0,294,9
FQ0Rr8jN128,Bad Meets Evil Meets Europe Part 1 | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Bad Meets Evil Part 1

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Bad Meets Evil Meets Europe Part 1 | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-08-25 06:36:48+00:00,307404,2460,0,264,8
-UFaBmtSeLM,Hip Hop Playlist | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

The playlist of Bad Meets Evil

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Hip Hop Playlist | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-08-21 02:37:12+00:00,470043,3206,0,474,8
JByDbPn6A1o,Eminem - Space Bound (Official Video),"Eminem performing Space Bound. buy now http://bit.ly/lVFDxd © 2010 Aftermath Records

 #Eminem #SpaceBound #Vevo #HipHop #VevoOfficial",2011-06-27 07:00:00+00:00,364757316,2440545,0,163319,6
sLQcJooS53Y,Playlist Intro | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Best Collaboration videos in honor of Bad Meets Evil

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Playlist Intro | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-06-15 06:18:15+00:00,364660,3511,0,250,6
RXGi-p2M4WQ,Live Stream | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Live chat with Bad Meets Evil.
#askbadmeetsevil

Hell: The Sequel (Deluxe Version) available now! http://goo.gl/Gq6G9

@itsbadmeetsevil
@eminem
@therealroyce59
@interscope

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Live Stream | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-06-14 21:16:46+00:00,2578261,77648,0,6621,6
KqPME1ZyM2Q,Live Chat with Bad Meets Evil | Bad Meets Evil | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

6.14.11 @5PM EST
#askbadmeetsevil

Hell: The Sequel (Deluxe Version) available for pre-order now! http://goo.gl/Gq6G9

@itsbadmeetsevil
@eminem
@therealroyce59
@interscope

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Live Chat with Bad Meets Evil | Bad Meets Evil | Eminem
http://www.youtube.com/user/EminemMusic",2011-06-10 02:02:28+00:00,1187472,5833,0,859,6
5uhE3wDWNVE,Bad Meets Evil | Commercial | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Hell: The Sequel
6/14/11
http://badmeetsevil.net

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Bad Meets Evil | Commercial | Eminem
http://www.youtube.com/user/EminemMusic",2011-06-07 01:56:53+00:00,581741,4362,0,362,6
glu-JosmhXY,Fast Lane by Bad Meets Evil | Teaser | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Preview of Bad Meets Evil's Fast Lane

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Fast Lane by Bad Meets Evil | Teaser | Eminem
http://www.youtube.com/user/EminemMusic",2011-05-28 03:16:09+00:00,853638,5847,0,619,5
aYZnSY8roSs,"Eminem - Not Afraid (Behind The Scenes, Day 2)","Music video by Eminem performing Not Afraid (Behind The Scenes). (C) 2010 Aftermath Records

#Eminem #NotAfraid #Vevo",2010-10-14 19:44:36+00:00,5001367,43420,0,2706,10
rLT0-nhmzLU,"Eminem - Not Afraid (Behind The Scenes, Day 1)",Music video by Eminem performing Not Afraid. (C) 2010 Aftermath Records,2010-10-14 01:05:14+00:00,3673720,42915,0,3227,10
UbQhKxxrq04,Eminem - No Love ft. Lil Wayne,Music video by Eminem performing No Love. (C) 2010 Aftermath Records,2010-10-02 00:25:37+00:00,120127323,719149,0,33134,10
gKcM9sdotls,No Love by Eminem -  ft. Lil Wayne | Teaser | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Check out the teaser for No Love by Eminem ft. Lil Wayne

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

No Love by Eminem -  ft. Lil Wayne | Teaser | Eminem
http://www.youtube.com/user/EminemMusic",2010-09-30 01:50:42+00:00,2081558,5409,0,811,9
KV2ssT8lzj8,Eminem - No Love (Explicit Version) ft. Lil Wayne,"Music video by Eminem performing No Love. (C) 2010 Aftermath Records
#VEVOCertified on July 30, 2012. http://www.youtube.com/vevocertified",2010-09-29 18:05:14+00:00,711346722,3513544,0,222330,9
eJO5HU_7_1w,Eminem - The Real Slim Shady (Official Video - Clean Version),"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing The Real Slim Shady. (C) 2000 Aftermath Entertainment/Interscope Records

#Eminem #TheRealSlimShady #Remastered #Vevo",2010-09-15 16:41:05+00:00,1065997700,8619395,0,233467,9
uelHwf8o7_U,Eminem - Love The Way You Lie ft. Rihanna,"Music video by Eminem performing Love The Way You Lie. © 2010 Aftermath Records
#VEVOCertified on September 13, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified

http://www.vevo.com/watch/USUV71001543?utm_source=youtube&utm_medium=description&utm_campaign=ytd",2010-08-05 19:09:46+00:00,2966999638,14518715,0,634154,8
1vvzu3Fm_-U,Recovery Testimonial | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Pauly Shore's reaction to Eminem's new album Recovery

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Recovery Testimonial | Eminem
http://www.youtube.com/user/EminemMusic",2010-06-17 00:05:28+00:00,347957,1733,0,733,6
qKQAGh01ZaY,Emwow: Vince for Eminem's Recovery (Extended Version) | Commercial | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Vince promotes Eminem's new album

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Emwow: Vince for Eminem's Recovery (Extended Version) | Commercial | Eminem
http://www.youtube.com/user/EminemMusic",2010-06-16 23:52:00+00:00,493130,6852,0,674,6
AzrArpks3mk,Emwow: Vince for Eminem's Recovery | Commercial | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Vince promotes Eminem's new album

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Emwow: Vince for Eminem's Recovery | Commercial | Eminem
http://www.youtube.com/user/EminemMusic",2010-06-15 21:11:36+00:00,981937,5718,0,788,6
QC2xGETneh4,Black Ops Remix Ft. Won't Back Down by Eminem HD | Commercial | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

The Black Ops trailer featuring music from Eminem

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Black Ops Remix Ft. Won't Back Down by Eminem HD | Commercial | Eminem
http://www.youtube.com/user/EminemMusic",2010-06-14 19:07:43+00:00,652655,7042,0,633,6
j5-yKhDd64s,Eminem - Not Afraid,"Music video by Eminem performing Not Afraid. (C) 2010 Aftermath Records
#VEVOCertified on September 11, 2010.http://www.vevo.com/certified http://www.youtube.com/vevocertified",2010-06-05 05:02:39+00:00,1974324142,12700904,0,906248,6
7G2bcMnmn2U,Eminem - Not Afraid (Teaser),"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Not Afraid (Teaser). © 2010 2010 Aftermath Records/ Interscope Records",2010-04-29 23:26:33+00:00,3460210,24135,0,1477,4
lexLAjh8fPA,Eminem - Like Toy Soldiers (Official Music Video),"REMASTERED IN HD!!
Official Music Video for Like Toy Soldiers performed by Eminem.

iTunes: http://smarturl.it/LikeToySoldiers 
Amazon: http://smarturl.it/LikeToySoldiersAmz 
Google Play: http://smarturl.it/LikeToySoldiersGP 

 YouTube view counts pre-VEVO: 2,799,494.
#VEVOCertified on Nov. 26, 2012. http://vevo.com/certified http://youtube.com/vevocertifed

(C) 2004 Aftermath Entertainment/Interscope Records
#Eminem #LikeToySoldiers #Remastered",2009-12-25 08:35:59+00:00,477459868,2246530,0,161661,12
gOMhN-hfMtY,Eminem - Stan (Long Version) ft. Dido,"REMASTERED IN HD!
Music video by Eminem performing Stan. YouTube view counts pre-VEVO: 3,965,564. (C) 2002 Aftermath Entertainment/Interscope Records

 #Eminem #Stan #Remastered #Vevo #HipHop #OfficialMusicVideo #Dido",2009-12-25 06:54:41+00:00,779793655,6441939,0,245926,12
D4hAVemuQXY,Eminem - Sing For The Moment (Official Music Video),"REMASTERED IN HD!
Music video by Eminem performing Sing For The Moment. (C) 2002 Aftermath Records
#Eminem #SingForTheMoment #Remastered",2009-12-25 06:48:38+00:00,593318317,3372822,0,118570,12
ngH0fkiNo-g,"Eminem - You Don't Know (Official Music Video) ft. 50 Cent, Cashis, Lloyd Banks","REMASTERED IN HD!
Music video by Eminem performing You Don't Know. (C) 2006 Shady Records/Interscope Records
#Eminem #YouDontKnow #Remastered",2009-12-25 06:41:03+00:00,479774959,2328213,0,76810,12
S9bCLPwzSC0,Eminem - Mockingbird [Official Music Video],"Eminem - Mockingbird
Listen: https://eminem.lnk.to/mockingbird
Spotify: https://eminem.lnk.to/mockingbird/spotify
Apple Music: https://eminem.lnk.to/mockingbird/applemusic
Amazon Music: https://eminem.lnk.to/mockingbird/amazonmusic

Playlist Best of Eminem: https://goo.gl/AquNpo

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords

#Eminem #Mockingbird

Music video by Eminem performing Mockingbird. YouTube view counts pre-VEVO: 14,297,644. (C) 2004 Aftermath Entertainment/Interscope Records

#Eminem #Mockingbird #Remastered",2009-12-25 04:20:46+00:00,1223859581,10057681,0,353691,12
um4-d7VzZiE,"Eminem - A** Like That (Super Clean Version, Closed Captioned)","REMASTERED IN HD!
Music video by Eminem performing A** Like That. (C) 2005 Aftermath Entertainment/Interscope Records
#Eminem #AssLikeThat #Remastered",2009-12-25 01:55:02+00:00,173989881,1572574,0,37709,12
ubEublECnMU,Eminem - Role Model (Official Music Video),"REMASTERED IN HD!!
Official Music Video for Role Model performed by Eminem.

 (C) 1999 Aftermath Entertainment/Interscope Records

#Eminem #RoleModel #Remastered",2009-12-25 01:14:00+00:00,37107225,351590,0,15206,12
9dcVOmEQzKA,Eminem - Just Lose It (Official Music Video),"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Just Lose It. (C) 2004 Aftermath Entertainment/Interscope Records

#Eminem #JustLoseIt #Remastered",2009-12-25 01:07:59+00:00,315311963,1831399,0,97174,12
lgT1AidzRWM,Eminem - Beautiful (Official Music Video),"REMASTERED IN HD!
Music video by Eminem performing Beautiful. (C) 2009 Aftermath Records
#Eminem #Beautiful #Remastered",2009-11-26 01:47:17+00:00,474307978,2510800,0,143513,11
8BaQ8qOw2pg,My Name Is (Version 1 Dirty Version) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing My Name Is Version 1, Dirty Version, Dolby Stereo. (C) 2000 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

My Name Is (Version 1 Dirty Version) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 23:33:34+00:00,150665,4282,0,164,9
